field_uuid,crop_name,average_yield
2f68a3e0-2603-4f93-bc60-ca40f03050e6,soybeans,5123.0
5f5fb3c2-1a76-46b2-af6c-d124f01fbc01,soybeans,6095.0
a8b8209b-bd5f-4791-b553-496bb6e2c061,soybeans,4578.0
0e1b94fd-190c-4534-91af-31694c2744dd,soybeans,5474.0
b201d8f0-6a46-4047-881d-4e160fe6ec35,corn,6087.0
d8b968d0-81d5-4b4f-b68f-dc2fb8f83480,soybeans,4773.0
bac3f1e7-02dd-4ec7-8db3-b364ef1d3763,soybeans,4379.0
a93fa124-e298-412b-8df9-216d276f0aa9,soybeans,5301.0
6bacffb8-471f-453f-8f23-358b56402059,soybeans,4201.0
a61b135c-3bdd-4d39-9c26-158faba1eeac,corn,6559.0
e003a92b-8e51-4f12-86c5-db9fefc6f78c,corn,5191.0
679fdc7c-1147-4207-8de3-1035f3bade02,soybeans,5437.0
e5aa679a-f5c5-4190-b399-a970c31e5433,soybeans,5806.0
1649bf23-568d-43d0-83bb-292bf239b4bb,corn,6154.0
42a06767-a759-4577-889d-8969fe831140,soybeans,6091.0
b02e9857-d8c4-47a8-95b3-14df66dc4c85,corn,5613.0
87a74b94-9186-4983-9dd5-09df1a834fdc,soybeans,5147.0
b8a510e3-e5c2-4064-b5da-829b3b5e51f3,soybeans,5228.0
c51ac7ca-d653-4eb3-a75a-696d8c24e867,soybeans,5469.0
707b6ee8-bb2e-4db9-9a26-35602c22ddc2,soybeans,4430.0
28d5e9c7-e395-4fce-bf47-0096f9853030,soybeans,4919.0
586654ce-7e53-4c08-9149-bcb3b95c21e5,soybeans,5440.0
4c74eebe-cffc-471e-a0e1-2d5bd38eb154,soybeans,5170.0
324445fc-252b-4003-a722-e4e56094a399,corn,5059.0
81d12711-4da2-4502-bdbc-327120564d5b,corn,5394.0
e5695b38-94db-4e73-a464-c9d2c9a6b68c,corn,5645.0
ae9bcb94-8823-4603-9198-da9376d136f4,soybeans,5049.0
a3953a3c-7d2a-426b-bad3-a0fd14ff453e,corn,4705.0
373ce777-f29c-4a63-a73f-ea2b7b57669a,soybeans,4762.0
6cc0e3f0-c78d-4743-a9c7-e81d9001de64,soybeans,4335.0
adff8f8c-4d5b-45ea-975e-ce2598f086cc,soybeans,4871.0
71ca8ad3-1927-4a41-ac4f-94cb8d00efac,soybeans,5183.0
ac0a300b-8ab5-4c98-9d23-cd494d034865,soybeans,5818.0
3564cf6b-eec7-4650-abc5-74b9baa087a7,soybeans,5151.0
462ccdab-314e-4309-9b0a-bc9ebc4cccc9,soybeans,4467.0
3934ef24-5b58-4d72-98ab-12c9a990cba9,soybeans,5297.0
94dc6df9-dce6-41bc-b3dd-a25ca0db357f,soybeans,4815.0
0a03755d-cd53-4e63-851b-181133395b2e,soybeans,4018.0
1f08ca51-b558-4146-b1c3-0b7d6a85db6a,corn,6233.0
a5a5218e-2938-4e2e-ac0e-4d148240e147,soybeans,6065.0
56510fd3-f6b9-423a-98d7-3a954e5bc1ec,soybeans,6036.0
80a6c131-27d6-4cb3-a052-80c8c075b612,soybeans,4268.0
4dc51930-c779-49a8-a05b-e2b071e647c0,soybeans,4310.0
01df6698-88d4-4804-adcd-340dbf242cf2,corn,6138.0
4937afd4-cd9b-4644-ae83-cb8322f39238,corn,4764.0
c5167091-5fab-485b-ac8e-023d8b31628b,soybeans,5818.0
3c9eb8da-4de5-4734-8991-d9c890452bce,soybeans,4324.0
0569edf3-62ae-4ef6-bad9-4e49753c254d,soybeans,4654.0
14e09a5d-de44-47a2-be9b-2d2663c680ed,soybeans,4764.0
33b2ca6c-fb46-4e03-a01a-813471e1eff6,soybeans,5853.0
4da7d299-69b6-4ac8-a112-6a5176800fa8,corn,4750.0
07b38fa5-14a2-47d9-ae94-945a5cc4b2f8,corn,6838.0
dc594795-b761-458e-988a-c7199c97a837,corn,6437.0
ea7f3617-c8f6-4b70-bc67-c66d9b1878db,soybeans,5893.0
d72b91a9-c594-4966-ab98-f11cfe6a96f3,soybeans,5558.0
10b15e91-35e7-4253-b732-8cd99ce701cf,corn,6547.0
21e9dbb1-9b0e-4508-a93e-6bcede40e826,soybeans,4295.0
88f0bbc5-d17e-47bc-bc31-f3bcc3861ba7,soybeans,6039.0
24ab3ef4-c21b-4bd4-b922-e6e4ea557e88,soybeans,5010.0
a2f44d12-1e96-496e-b785-795e0937eeb6,soybeans,4950.0
21653ee5-ebd6-4bf7-8881-48be4c0be189,corn,6434.0
30513404-aef5-4f93-8bca-887ef1f67c28,corn,6512.0
1c89d51c-c049-4220-bf88-adea2753386d,soybeans,4856.0
eaa7201f-5800-4fb6-b5a6-9a9f31b99591,corn,6666.0
63e8117c-9050-46fa-ad53-e75dd9314dfb,soybeans,4878.0
30758fbd-16d4-4358-b5c4-2fcd9f06d9ad,corn,6206.0
d6b61f76-8ea7-4cc9-86bd-380ede1832e1,soybeans,5030.0
3155795f-6118-47df-82e6-46cdcfa84bd2,soybeans,5814.0
65a081da-71c1-43fd-b122-0b78e8c1715a,soybeans,5258.0
660972c8-fa25-4615-a205-a4f28599d7bf,corn,5842.0
f3d80cfe-9d8d-4dc3-bc5e-446087640343,soybeans,6054.0
3d257ad9-57eb-47b3-bd53-1d1aeb581fd0,corn,5631.0
acb1faf4-ed5e-46bd-b938-f62aec16cc33,soybeans,5966.0
7feb4c7e-02a0-48c0-817a-78340c675718,corn,6623.0
03f64eba-53b9-4188-bf59-d4c66369a580,corn,5515.0
87d013a1-e4d8-4b6d-8963-9ac1f94cd831,soybeans,4797.0
a553e14c-4c47-4d52-81a6-c2cb215016fd,soybeans,5140.0
2c56cb8b-4a57-4420-ace9-967bd28efb4d,corn,6521.0
c8c060f8-8f62-4a8c-ab60-4210a0549e5e,soybeans,4085.0
18503746-039c-44c1-8bdc-dd19647b7aa9,corn,6892.0
098f315f-0f89-4b6f-adc4-10722554661b,soybeans,5013.0
f19b9abb-fd63-4af2-b01f-1af1bc4430c7,soybeans,6016.0
d6a79b2f-bb5a-43f3-ba6f-258623face8c,corn,4711.0
c86611ac-c53e-464f-8d69-d2417f42b704,soybeans,6135.0
0059421e-cf08-4a6d-bfae-b36f61f4af2e,corn,6812.0
ebd294d5-70e4-4399-833e-8f1e8eafd413,corn,5220.0
688c1201-c7c4-454d-9e09-c11d08ebb722,soybeans,6063.0
f98dd71c-292a-42c4-b11e-e31ae18a75ce,soybeans,5573.0
d91d3aab-2b7e-4d7c-b58d-7c2248ed0041,soybeans,4171.0
37d8625a-8df8-47b5-a981-bce7ac24a4f4,soybeans,4270.0
0f2d1f22-5a80-4fcc-9eec-aba8b156aef6,corn,6841.0
b4a2654f-0dfe-4287-822d-7ffeab3363de,soybeans,4702.0
fb087c7f-084a-483b-8e81-fe51951ec993,corn,4701.0
3dfd96bf-d70f-47c8-8d77-a4220bc9389d,soybeans,5965.0
099db9e7-20bd-4262-b8b8-7a352d88c6cb,corn,6392.0
9630a8d8-701d-49d6-ad58-0b21f00883c5,soybeans,5403.0
dda46714-e63c-4fd6-ae1a-75c722a3a43b,soybeans,5208.0
93df9262-bc0b-4994-ab9b-a31ac3e291dc,soybeans,5822.0
e358d3b3-edd3-4049-9eff-3612404b4413,soybeans,4363.0
ce492e92-2737-4717-83c8-83af0308460e,soybeans,4526.0
1b6fb95d-e52c-414a-947b-9e29a0531aaa,soybeans,4320.0
ade2383e-f64c-4d79-ab2a-c2c9ab9dd3fb,soybeans,5176.0
a67f4f9d-b06f-48a2-8149-f3e2df9311b4,soybeans,4687.0
c2579576-9364-4063-ae66-54c74666fb6b,soybeans,5781.0
5c3b101a-007f-4390-be49-6d85cce3b301,corn,6161.0
8b9202e0-21b6-4e3a-974c-43358155b9ba,soybeans,4830.0
72772b4c-5f95-4edf-bce4-c69b122f931b,corn,6047.0
142fdeae-ecc9-474f-b438-230a731081ff,soybeans,6095.0
679fdc7c-1147-4207-8de3-1035f3bade02,soybeans,4870.0
97b34f23-5a90-42fd-afc5-f91eff8909fd,soybeans,4148.0
9c4085ce-ec9d-43ee-8561-5a5069b37541,soybeans,4424.0
f63f6a68-0520-439a-8a62-4247a2d2de45,corn,5963.0
be9ca88a-711e-493c-9cf6-6de439da72e3,corn,5932.0
709c9e80-f6a3-43e5-a773-ee821d2c6d0a,corn,6313.0
84a4b30c-47f3-46f8-ac72-857061889898,soybeans,4141.0
488f9342-28a5-4fde-a495-7fc0d7416c41,soybeans,5947.0
833356c9-392b-4bc4-aabe-e2a0a23a5486,soybeans,4889.0
32b7597c-7ac9-48a4-8a26-0f6b11ef8906,corn,6454.0
08262a52-71c0-40eb-8dc3-ade75e13ed82,corn,5664.0
9013fac8-367a-46b3-beb1-e5cdb20ec77c,corn,5240.0
6137cc8c-9e14-4677-9e17-0232ebac6571,corn,6217.0
7818552a-b83b-4222-ba15-3414e36f4aaa,soybeans,4667.0
d19837b1-7366-4ce7-a37f-de37d4f168f9,soybeans,4229.0
36d4d2cd-dd4f-43f3-922a-7e194148452f,corn,6863.0
a542ac0c-f4b4-4038-b906-131065198680,soybeans,6115.0
d1769b8d-a1bc-4897-88a4-9e16c20b2a42,soybeans,4277.0
dcec8257-6f50-4a20-9832-92576dcaf72e,soybeans,5391.0
aa65cd33-a55d-4d0c-ab24-75a63be26d0c,soybeans,4024.0
98711aae-7c59-4292-9877-b6c0d5cc6df4,soybeans,4578.0
2d50c535-9059-4186-a8b1-89e9465591bd,corn,5942.0
0d977f9d-f080-4c26-ab8f-95ad14b04271,soybeans,6019.0
7e50e584-aac1-4ab0-b4b8-3b0ddec65eb6,soybeans,6116.0
e48eb704-0670-45c3-a7b3-42a06c9730e8,soybeans,5113.0
2555c586-c8e0-46ae-9ed3-0f2f6616618e,corn,5454.0
ce4ce0a1-fc88-4e7d-8d47-cc164785984a,soybeans,4331.0
df2f740b-2342-4b3b-ab36-4826dfa12181,soybeans,4117.0
1905a6a3-58d0-4d33-94b0-82681f18dfdb,soybeans,5882.0
d27ae6d7-2721-4a3e-80d9-83ab60558468,soybeans,4210.0
a47f9688-3d5b-4b1a-9091-c512e2038f43,soybeans,6168.0
64310274-ee74-4a6e-a376-40c4526b1975,corn,6104.0
bbf6a573-7b26-42b9-b03f-9fb6c25b0e60,corn,6310.0
98b335ef-1573-4194-987a-8bd43bf81822,soybeans,6129.0
81ba4a02-37f3-4732-abf2-8d448db99978,soybeans,4118.0
adf417d0-7e0b-4b51-8c32-bf42d1a4b80b,soybeans,4091.0
1b3cc9b5-707b-460d-9156-a553a7e4b8ec,soybeans,5589.0
05a5f8a5-70ff-4cb3-bbe3-27c84a5c2036,soybeans,5021.0
bb8c2beb-6d80-485b-990b-f64acbd4befb,soybeans,5657.0
314516ae-e87e-43a8-80c7-2e891993b05f,soybeans,4778.0
94e77ab9-3791-4569-a9cf-3fb68bfd99ee,corn,6442.0
dabdd7f5-e2f1-4e6d-8699-36339614fe2c,corn,5317.0
31f37b54-fdb5-4a86-9876-a36bcd053568,soybeans,5753.0
e2425d7e-89d4-4e4a-9152-ca8731ce3556,soybeans,5194.0
626bfef1-17fd-4fb0-8940-829b191f6f20,soybeans,5302.0
4a83f41d-6989-4303-a4be-0698370ac6ed,soybeans,4727.0
95234ae9-c5bf-48c0-b276-b0013e9cfee4,soybeans,4475.0
e1dfd60a-dad4-44a7-b8af-db62b0357e8f,corn,6483.0
0f1ef9b6-1f4a-45f4-90c8-afed982e7627,corn,6487.0
a227edd0-16fc-4b49-bad6-04f5d0aa714a,soybeans,6198.0
ac4891d7-4b55-4c7b-b86c-465bafd46391,soybeans,4224.0
7518558c-85d6-4dc7-947e-4e173c358f93,soybeans,5849.0
3fdaef62-449e-4f6d-a6df-2fe2eb325c33,corn,5397.0
8493033a-16b9-4839-9830-8084cbc6e864,corn,5710.0
615a5a1b-f994-4fe3-a495-9e56638e90b3,soybeans,5015.0
8751a092-9693-4ba2-8856-03c16fae4599,corn,6852.0
241ad41b-f1cc-4178-8e70-f15a7509e5b1,soybeans,4938.0
3298b0cd-a939-4bd8-8854-439d5fc4995e,corn,6236.0
c1c49ded-e054-4f49-90c4-a98ab7dd41b4,corn,6098.0
d9570df3-ce96-4362-ab6e-bc5c0ccfedfc,corn,5799.0
857b49ab-72d8-4bc4-9178-99131fea17ec,soybeans,4315.0
c5bca15e-a68b-4164-be24-81388e2a278f,corn,5928.0
f270ecf5-ae07-4701-af09-392baf428e11,soybeans,4021.0
ad776756-e393-4348-8680-ec36add0d4f2,soybeans,4573.0
a87a2e6f-7207-421d-ab4b-6a676fda9bdb,soybeans,5843.0
c3296b1b-8a2f-4b82-b0b0-430f954dc3ab,corn,6461.0
86cbb7e5-5238-476b-9aac-17f3dadd7956,corn,5907.0
5bb97e47-1272-4798-9a74-a031a06c6705,corn,6088.0
7bc70850-30cc-448b-b54b-d3ae535b27c6,corn,5722.0
d1b0dc49-89fb-4d7c-8ede-0d1f8eb94214,soybeans,5975.0
2130e4b9-b6d6-474c-a6c0-1901e17ff9db,soybeans,4311.0
fd5ce1e2-f1be-4d19-80a4-972ac1dd9987,soybeans,5007.0
28ef2622-ee9c-4c17-a0c9-8477ff412a13,corn,6797.0
a2f44d12-1e96-496e-b785-795e0937eeb6,soybeans,4114.0
76816e71-9142-4c95-8d4d-ed070a7ce5c9,soybeans,5368.0
5c27af40-0c7f-4a2d-9b80-8e7c2f74d82a,soybeans,5326.0
af707020-b6f2-4b74-8095-faa3eddc091a,soybeans,4028.0
539af323-6808-4e63-8a96-9e6234962877,soybeans,5689.0
4761376b-aa1a-4797-a725-5b23071174ff,soybeans,5729.0
941e985b-826a-4936-9c34-7f61c5a733df,corn,5868.0
76764377-342e-440e-b03f-581c17c85072,soybeans,5156.0
19955bdc-6841-4d04-ab2c-7c75b3e8e92a,soybeans,5379.0
9d72caf3-bec6-4326-b78d-fa3afec647a7,soybeans,5706.0
e4107b0a-7925-4ccf-ba9b-f2bd3fdb439e,soybeans,5841.0
a759f94c-a066-4da9-a013-a155104c3170,corn,5157.0
ae053b09-04c2-46ba-8120-7b1262ea3e11,soybeans,5994.0
314d2d45-c0ec-4dc6-b55a-af9a2f4e4d19,soybeans,5958.0
edc4366c-055f-40e6-9bbe-049422080a4a,soybeans,5043.0
9f8f0f92-1dd5-44d6-acfd-7588ccf99c09,soybeans,5420.0
545c1c2e-89f3-4d6a-b72f-7b64278c6a26,soybeans,5334.0
17666d7e-31b5-47fd-b7f7-24a27c797b7e,soybeans,5241.0
3b56506e-81cd-47d6-b953-02def4252483,soybeans,5796.0
088a99f8-09a0-461f-ab0c-2f5a9fddd22f,soybeans,5984.0
f4565941-c0b2-4ce0-b246-b3112e6d4237,soybeans,5776.0
6ce2dc42-d173-4fcf-921e-3cd1b4dea3ce,soybeans,6023.0
054d68d9-af54-4df9-8881-25f24051ec23,corn,5745.0
83445dbf-d0ca-479c-90ac-e6854362bc5d,soybeans,4454.0
e2a14594-e926-4f9e-bceb-2e68c685afcb,soybeans,5446.0
51b87261-73b6-4c0b-8746-d1f9aefaf550,corn,5484.0
9cecabef-5757-490b-8a6b-81e9638e6bbb,soybeans,4903.0
82b3b7b1-2959-483d-b3f2-b9c629474796,corn,6127.0
39cbb1b7-1195-4e59-aea1-4c238b5e64bd,soybeans,5707.0
2c4ea973-cc5f-4766-a4ec-3f408193fbee,soybeans,4801.0
9ff26331-dd67-41e8-baa9-c7bddb4f5a65,soybeans,5626.0
ff05618f-0794-45ce-9187-7857d5ddf329,soybeans,5565.0
25e0a64c-f054-461b-b1bf-80e276db0719,corn,6137.0
029c69d3-a1db-4edf-a815-1bae208bade6,soybeans,4990.0
34091a8a-c77d-4ee5-8ef2-88466cd4ff58,corn,5828.0
5d3a4f19-3781-4168-97d9-c48d82a15793,corn,5319.0
656112bb-2f43-4df5-8aed-8db54179b8f1,corn,6434.0
65913116-904d-4698-9c5e-f1302789b5c8,soybeans,6056.0
360abb2f-427f-45d7-92b4-dc7b53139f4a,soybeans,5584.0
4bccb731-908e-4933-90b2-5b480aba5d94,corn,6135.0
6ca6e0e3-52ba-4d82-892d-3c5ee413e3d4,corn,5134.0
b0f7c3fc-9ab9-4e60-b87d-93ff40ec6aa8,soybeans,5600.0
5dc639d7-22ae-4151-92d3-cf0c83c025cd,soybeans,5967.0
fc7839e4-da32-48b3-b7e2-f5b05ea2291f,corn,6504.0
ac4891d7-4b55-4c7b-b86c-465bafd46391,soybeans,4029.0
44015754-413d-476b-9317-b4f2b82b1678,corn,6620.0
4c836180-0d3c-4fa0-94b5-d95510cab320,soybeans,5220.0
396b42fc-145e-4f56-87b3-7e004ad23fe0,soybeans,4329.0
df67384c-3f79-465e-8dbc-a31045409edb,soybeans,6063.0
a65baab3-0b9f-498d-bad3-2fc3cf220628,soybeans,5724.0
f7ef4ac3-d904-41a8-9653-e3cc79059034,soybeans,5406.0
6baa0a01-425c-48ac-82aa-dda43d5409d8,soybeans,4693.0
cb27438f-3aa4-4777-9af0-820205bf53a8,soybeans,5041.0
c31a78e5-7130-4400-8c9f-d51a5d1269a7,soybeans,6077.0
21693538-a515-46b7-8571-cc346058ab15,soybeans,4951.0
19256b3a-ed75-45d9-b966-4ffb37e13269,corn,5852.0
45020bac-2bed-472c-88cc-e413f288fc6d,soybeans,4346.0
f36fab7e-2306-4ce3-b6af-6b87c6f3d6ad,soybeans,4937.0
aba426cc-66d1-4e08-bd3c-c2af9fb10be1,soybeans,4393.0
1f6fb39e-f3c6-49f5-8f5f-b8a5a47bad87,soybeans,5525.0
e490aa77-7014-44e0-812e-c68348ab0778,corn,4717.0
5c78dee2-cc73-4375-a7ad-2280b1852ed0,corn,5176.0
da55c3fe-f01f-4f50-a1c4-3f4be8f4b133,soybeans,5745.0
e44b3e96-2903-40a7-a2e4-8ee9c470c4d6,soybeans,5942.0
c407daf0-1883-4828-b534-9cd5fad4ec5f,soybeans,4112.0
5f1f313e-e688-4cbe-96e7-21033ea8dc03,soybeans,4959.0
40032b11-b114-4f83-952a-118f3213760e,soybeans,6193.0
8a13671a-e60c-4caa-a40a-d7939d9224ac,soybeans,5208.0
f9d12357-cc5d-45f8-8eea-db21c128b903,corn,5846.0
8af0660d-5aad-4cbb-bc60-7237ba145e0d,soybeans,5664.0
7a08a64e-831b-4206-b1df-a7e6a9b85995,soybeans,4702.0
e6cdbf0d-1272-4427-ace6-bb78dc3f5836,corn,6575.0
91018bf5-988c-443f-ab80-bdaf23072c11,soybeans,6106.0
bfe34889-2407-46e2-9bcc-780a1e88ecae,soybeans,4076.0
c97b7ddb-d9cb-44d3-b87a-540415917166,soybeans,4243.0
0a803fc7-ca29-4359-9ea4-1c2f42fee48f,soybeans,6101.0
9e149725-a16f-44cb-9491-c2f7bad8956e,corn,5198.0
d0966f77-9ded-488b-9907-d27b2b506ac0,soybeans,4819.0
1312b8d7-571b-495e-82a1-291886f7ab7c,soybeans,4515.0
f2a005f2-5af6-451d-8d51-b6d466905f68,corn,5622.0
ccaf86f2-756a-4892-bc53-dec703d80661,soybeans,5419.0
15a1c58d-d668-4957-a794-9109717835ac,soybeans,4093.0
71f2fc8d-e7d4-4cd3-bdfa-93ef049cbb5e,corn,5334.0
9f0c1507-d061-4319-92d2-8d7c520be91d,soybeans,5154.0
c1aee2f8-6020-413c-9604-7c2ba1c63a33,corn,6596.0
4f8f6b7d-c297-4c52-a340-cc212ea79357,soybeans,4210.0
12944ddc-d226-4e69-8c57-d3f1f4c04f15,soybeans,5323.0
a0d4d007-4e8f-46dd-8cfe-fe75b6316888,soybeans,5407.0
42915ca0-7f24-4e10-8be6-68507f4b3070,soybeans,4630.0
210e47e2-25c9-4573-96fb-e0700fdab932,corn,5028.0
612c584f-3f04-47b0-83e4-8e5c79848482,soybeans,4081.0
4b8b7e65-7797-4e47-b7b1-dafe9ec74ee7,soybeans,4665.0
7f299528-e508-4d2c-99c6-df6c829389dd,corn,6026.0
1fa3acb7-91e4-4fdd-93f2-1a0edcd7b18a,soybeans,5866.0
7b621b67-0988-4f4c-a552-97b6a412f14a,soybeans,5117.0
04107905-be46-4b12-bf4a-898eee0de26d,soybeans,4031.0
2eb088cf-ce2a-4ab8-a9a0-59835df0dd7f,soybeans,5266.0
7852e69e-65dd-4461-88eb-fde131436c54,soybeans,5447.0
f19316a8-3664-44b1-9114-8aeb3441c0d5,soybeans,5491.0
d3fd1eae-cb6c-4a9e-ae12-c58e8a5eb0ae,soybeans,5048.0
cfd69be3-88b7-40db-a543-9e7bfc117ba2,soybeans,5147.0
30d082c6-5b2d-4020-be53-336c3f9e2525,corn,5372.0
bb08609e-9548-461e-b785-61c7eadbd12f,corn,6895.0
c3296b1b-8a2f-4b82-b0b0-430f954dc3ab,soybeans,5284.0
93ad3390-7e32-4b42-aa8e-675b8a7f5a65,soybeans,4052.0
07e96657-9eac-4135-a84d-28c4bf6fffec,soybeans,4600.0
dfcdd479-2940-4c4c-b211-84f472dd99f0,soybeans,4317.0
66cea678-3724-4d57-ba27-0950f65f35fc,corn,6360.0
895cc02a-28c0-46dc-b90c-ceedf57c865c,soybeans,6119.0
e2bb8a51-2c10-47b5-a855-e5a0ca269417,soybeans,4453.0
dcd267d7-1f60-48e8-8494-4e786fb8af66,soybeans,4849.0
66bf26c5-29ba-42c9-bcad-1bc54355b88b,soybeans,5558.0
ab6854b4-b54b-4693-86e2-175a1af46ac4,soybeans,5476.0
85114253-9c6e-486f-b5a2-6710e311aa6b,soybeans,5300.0
abe1d79a-d5c9-446d-aaa0-a8f6d57ed4d7,corn,5164.0
225ac173-be3b-41aa-bceb-36803d565a3e,soybeans,4312.0
2bfcccee-f26a-4f96-a4b4-8f8a7028fd99,soybeans,5658.0
043a690a-bcb6-46fc-8603-71b241df9493,soybeans,5531.0
eb300de5-b56e-47f6-870b-4fa0ffe7b1e2,soybeans,4355.0
e284b8e4-4080-4fe9-ad86-a91a4bab0df5,soybeans,6051.0
428456a6-3474-4de2-a52a-272f044b6723,corn,5066.0
73547362-7102-4a67-884f-8c3368688821,soybeans,4410.0
6d629da1-54ec-468e-be11-647df96a41c1,corn,6470.0
d5c4b28c-30db-4391-bcdb-3d4d6c9c294f,corn,4792.0
c4393e54-1d8a-4234-9f5f-7261f1445510,soybeans,5013.0
0babb20a-4033-4698-9391-88f05f098228,soybeans,4975.0
6b855ea8-0979-4f1a-8076-bff28eff2b1d,soybeans,6032.0
7e2a51c5-51ad-4bca-9af4-3c7a68788a90,soybeans,5158.0
0f149d25-6287-4b65-865e-66bb8584da29,soybeans,4379.0
7f70fc81-b5ca-400a-b77e-29f9c7fc9f5e,soybeans,4166.0
372df1fe-88f4-4616-9081-134f7f5a0faf,soybeans,4473.0
b5801c05-5c52-4647-8cc3-6c18aa7fdefb,soybeans,5143.0
f9bc67e8-ea4c-4ee0-8326-c4b8f9ee29ee,corn,5536.0
76283bb1-83b1-4e48-98a5-1d4f2e0f83ff,soybeans,4078.0
88f4818a-53f1-4c38-83b9-8565df107299,corn,6314.0
be1f939e-cacc-4d1a-aa05-fc27eaf54882,corn,6519.0
45b10be0-1a35-4e08-8bc4-7c9963382503,soybeans,5734.0
a3d05653-9042-47aa-824d-5a7a8df9e883,soybeans,5206.0
cc71b488-a080-4f07-aeff-33eedba83277,soybeans,4427.0
c6aa0a74-3a2e-441c-927b-0945f44e879c,soybeans,6023.0
e7de4385-721c-4d6a-9280-59c6d05ce390,corn,5500.0
0d08b4fa-44d1-47af-8267-d814bbe0a66f,corn,5482.0
ae0cd2c7-625d-4057-a07a-6c25af09141d,corn,5138.0
26823e21-3c92-48ea-87cb-f95cdcf26dc6,corn,5865.0
d47c8417-872a-4499-9a67-f59960dbcdd0,soybeans,5916.0
22197f67-dfeb-4d2f-a841-54e832564503,soybeans,4990.0
e9627adb-b13f-4b7e-b389-82d17af86f8d,soybeans,4697.0
b935606f-c6a4-4238-b258-96fccfd18080,soybeans,5527.0
62989693-d758-43c0-94a1-daffd99b477d,soybeans,4401.0
7a9df1a0-b7e5-493c-b887-96458276ad6c,soybeans,4487.0
f12cccbe-49b6-4bc0-a45a-b3b8472797b2,soybeans,5786.0
ffe6ee3b-b07e-45a1-a5ea-45029f105de4,soybeans,5998.0
e91e2ff9-bc24-481f-a78a-c92b2603117d,corn,5111.0
4ab0ce57-bb7c-48a2-8612-e940bc46175a,corn,5206.0
66241e46-f7e1-4a7f-8e14-42b1729f1c65,soybeans,4202.0
dfbdb45e-c1b2-4276-a419-23b4f84f46f8,soybeans,5316.0
3a153162-ceea-46e1-9e99-9de53cabcd0e,corn,6636.0
f2fd0158-0c69-4698-b82e-9812a8e9b89f,corn,5123.0
3b1794ad-7d74-48c2-bdb9-e7eb9f743b2e,corn,5642.0
1856964e-4963-41ca-b199-1e97ec8e7e41,corn,6020.0
8a6e52b6-3c50-48f5-8603-b3c9ca1259bc,soybeans,4360.0
2ece2ed8-bd4a-42ca-aea6-2cbf29728f95,soybeans,5585.0
9017471b-fc8c-48b5-aec2-e21643237a49,corn,6522.0
6febad42-b1c8-4e64-86bc-f8074662dbba,soybeans,5376.0
80079868-dcf0-4bb9-86d7-df11c61e692b,corn,5162.0
4ee53a93-abf6-48bc-a256-82fed15ba573,corn,6132.0
9af9b420-b3cb-48b2-9f39-25bbdadcfcd6,soybeans,5372.0
904fd987-2abf-47e1-9700-60b813400f8b,corn,4718.0
0f29d3b6-7cad-41e8-b5ae-afee1f2b32c4,soybeans,5673.0
40c55f61-644a-4f3e-a2cc-a1917d65dc79,soybeans,5873.0
8ca8bbb8-ee00-4c2d-97ca-fa16b162e2bc,soybeans,4308.0
73f8bc5a-9db3-44a4-8eeb-6fc46e71ccd8,soybeans,5022.0
f3b1a108-e892-4115-b9cf-f3215cde7c21,soybeans,4742.0
fead23e8-d68e-41cc-8bd0-ce39bdd9afff,soybeans,4117.0
6281ee4e-bfe7-4723-b912-76ddbb9fb877,corn,6470.0
32833274-a8d7-4584-9c6b-3d33beae057d,soybeans,4117.0
1f512d58-c4ed-4bf1-9f6b-d5501ab8041b,soybeans,4004.0
f4bfca7f-d989-4f37-a957-44cdb87eab34,soybeans,4073.0
0da37d04-f34d-4b2e-b74a-c0819b60fbdc,corn,4816.0
fca838f8-bcce-4650-b64f-cc70a7e3bf05,soybeans,5107.0
517925df-67aa-43a0-a20e-67a9286894d7,soybeans,4578.0
bb200afb-088a-40ba-9279-5948bfdea092,corn,5391.0
e72c0dea-d6f8-4579-8cd6-20b2ac8b4cb1,soybeans,4036.0
929668ed-9290-481c-af5f-8f8c32000831,soybeans,6017.0
dec8f639-d557-4117-bd22-1aad54134bc5,soybeans,4639.0
a8eb0326-de70-4a4d-bb08-1fe963f642ad,soybeans,4207.0
fc3dcb4f-9642-40cc-8c13-122052ed6f80,soybeans,5696.0
4a1cabec-3146-4a9c-8f04-ce10763df989,soybeans,4343.0
66304e60-e445-40c1-8889-ba453a5c1ba7,corn,5938.0
ac33a9a5-ee8d-4ca4-9150-ad04e0aed268,corn,6312.0
574e32e3-410f-435e-9fcd-590379805473,soybeans,5834.0
cf816f3d-e01e-4678-9f61-b4a5213a4f53,soybeans,6149.0
22bbc04d-dc58-4e0b-ba78-89c5fd9d208a,corn,5564.0
a5e1ea36-b792-47f0-a49e-f753047a0bf4,soybeans,4764.0
fec83143-8435-4d73-a30a-66d359df5dc7,soybeans,6050.0
66185d69-46e5-4c91-92c2-ade5ac3b2da0,soybeans,5729.0
bf5dc423-42d7-4719-9051-04eab6af1ef9,soybeans,4131.0
d931b670-285f-4d37-a428-2545ac3288bb,corn,6781.0
3ece648a-c4ed-48eb-9fff-e628c9506b53,corn,5700.0
b196c3fe-26ab-4262-b537-64d511deee64,soybeans,4966.0
8268aa13-d2b9-4402-a3c4-994eb67bb8d0,corn,5548.0
01017047-ede2-4c90-8f4e-9de0ee4b10a8,soybeans,4923.0
